Order_ID,Customer_ID,Country,Product_Type,Leather_Type,Order_Date,Delivery_Date,Quantity_SqFt,Price_per_SqFt,Total_Value,Currency,Order_Status,Factory_ID
ORD02578,CUST0179,France,Crust Leather,Sheep,2024-04-24,2024-06-14,6507,139,904473,USD,Completed,Chennai Finishing
ORD02579,CUST0012,USA,Leather Sheets,Goat,2025-04-19,2025-05-26,2679,300,803700,EUR,Pending,Ranipet Unit
ORD02580,CUST0162,USA,Leather Panels,Goat,2024-11-22,2024-12-25,2745,91,249795,EUR,Pending,Vaniyambadi Unit
ORD02581,CUST0132,China,Leather Panels,Cow,2025-07-24,2025-08-09,1983,111,220113,EUR,Pending,Ranipet Unit
ORD02582,CUST0136,China,Leather Sheets,Sheep,2024-10-16,2024-11-21,3962,152,602224,USD,Completed,Ranipet Unit
ORD02583,CUST0039,Vietnam,Finished Leather,Goat,2025-09-23,2025-11-08,2520,206,519120,EUR,Pending,Ambur Unit
ORD02584,CUST0061,France,Wet Blue Leather,Sheep,2025-03-06,2025-03-29,7191,106,762246,USD,Pending,Ambur Unit
ORD02585,CUST0076,Italy,Leather Sheets,Cow,2024-06-06,2024-07-17,7854,243,1908522,USD,Completed,Ranipet Unit
ORD02586,CUST0205,France,Finished Leather,Cow,2025-05-31,2025-07-08,1530,173,264690,EUR,Completed,Ambur Unit
ORD02587,CUST0018,UK,Finished Leather,Sheep,2025-11-26,2026-01-20,7728,138,1066464,EUR,Completed,Ranipet Unit
ORD02588,CUST0109,Italy,Leather Panels,Cow,2025-06-23,2025-08-05,1384,168,232512,EUR,Completed,Vaniyambadi Unit
ORD02589,CUST0066,USA,Leather Panels,Goat,2024-08-02,2024-09-01,5451,99,539649,EUR,Pending,Ranipet Unit
ORD02590,CUST0015,Spain,Finished Leather,Goat,2025-01-09,2025-02-06,6650,147,977550,EUR,Shipped,Ambur Unit
ORD02591,CUST0082,UK,Leather Panels,Sheep,2025-08-09,2025-08-29,8040,111,892440,EUR,Shipped,Ranipet Unit
ORD02592,CUST0217,UK,Wet Blue Leather,Sheep,2024-08-07,2024-09-18,7129,228,1625412,USD,Shipped,Vaniyambadi Unit
ORD02593,CUST0050,South Korea,Wet Blue Leather,Sheep,2025-09-13,2025-10-29,5780,262,1514360,EUR,Shipped,Ambur Unit
ORD02594,CUST0096,Japan,Leather Sheets,Sheep,2024-07-09,2024-08-08,8179,92,752468,USD,Shipped,Ranipet Unit
ORD02595,CUST0063,Vietnam,Leather Panels,Buffalo,2025-10-19,2025-11-09,597,286,170742,USD,Completed,Ranipet Unit
ORD02596,CUST0111,France,Crust Leather,Sheep,2024-08-10,2024-09-06,8509,141,1199769,USD,Shipped,Vaniyambadi Unit
ORD02597,CUST0054,France,Wet Blue Leather,Cow,2025-02-18,2025-03-23,9765,300,2929500,USD,Shipped,Vaniyambadi Unit
ORD02598,CUST0083,China,Leather Sheets,Sheep,2024-06-16,2024-07-26,4433,275,1219075,USD,Pending,Vaniyambadi Unit
ORD02599,CUST0113,Spain,Crust Leather,Buffalo,2025-09-28,2025-11-27,8256,140,1155840,EUR,Shipped,Vaniyambadi Unit
ORD02600,CUST0012,USA,Leather Panels,Cow,2024-07-05,2024-07-21,2739,141,386199,EUR,Shipped,Ambur Unit
ORD02601,CUST0017,Italy,Crust Leather,Goat,2024-07-12,2024-08-10,7435,237,1762095,EUR,Completed,Vaniyambadi Unit
ORD02602,CUST0247,Japan,Leather Panels,Buffalo,2025-11-06,2025-11-25,5364,206,1104984,USD,Shipped,Chennai Finishing
ORD02603,CUST0085,France,Wet Blue Leather,Goat,2024-03-27,2024-05-02,5760,300,1728000,USD,Pending,Ambur Unit
ORD02604,CUST0235,Spain,Leather Panels,Cow,2025-03-22,2025-05-12,7750,162,1255500,USD,Shipped,Vaniyambadi Unit
ORD02605,CUST0032,South Korea,Crust Leather,Buffalo,2025-02-06,2025-03-11,982,80,78560,USD,Completed,Chennai Finishing
ORD02606,CUST0161,France,Leather Sheets,Sheep,2025-05-19,2025-07-01,2966,112,332192,USD,Completed,Ambur Unit
ORD02607,CUST0107,Germany,Leather Sheets,Goat,2024-02-04,2024-03-15,8794,259,2277646,EUR,Completed,Chennai Finishing
ORD02608,CUST0001,Germany,Crust Leather,Sheep,2025-01-05,2025-01-23,3896,222,864912,USD,Pending,Ranipet Unit
ORD02609,CUST0044,France,Wet Blue Leather,Cow,2024-11-07,2024-11-30,8748,283,2475684,USD,Shipped,Chennai Finishing
ORD02610,CUST0203,Vietnam,Leather Sheets,Goat,2024-02-24,2024-03-18,5374,266,1429484,USD,Shipped,Chennai Finishing
ORD02611,CUST0122,South Korea,Leather Sheets,Sheep,2024-06-20,2024-08-01,6510,209,1360590,USD,Pending,Ambur Unit
ORD02612,CUST0216,France,Finished Leather,Buffalo,2024-06-12,2024-06-27,7540,292,2201680,EUR,Completed,Ranipet Unit
ORD02613,CUST0163,China,Finished Leather,Goat,2024-09-25,2024-11-05,7111,283,2012413,EUR,Pending,Ranipet Unit
ORD02614,CUST0153,Vietnam,Finished Leather,Buffalo,2025-08-23,2025-09-20,8457,245,2071965,EUR,Shipped,Ranipet Unit
ORD02615,CUST0216,France,Leather Panels,Sheep,2025-09-05,2025-11-04,1767,145,256215,USD,Shipped,Ranipet Unit
ORD02616,CUST0209,China,Crust Leather,Buffalo,2024-10-15,2024-12-07,5637,83,467871,EUR,Pending,Ranipet Unit
ORD02617,CUST0056,China,Wet Blue Leather,Sheep,2024-08-15,2024-10-06,2589,113,292557,USD,Completed,Ambur Unit
ORD02618,CUST0041,France,Finished Leather,Cow,2025-06-30,2025-08-25,9479,229,2170691,EUR,Shipped,Ranipet Unit
ORD02619,CUST0144,France,Finished Leather,Cow,2024-09-14,2024-09-30,6061,138,836418,USD,Shipped,Chennai Finishing
ORD02620,CUST0112,Japan,Leather Panels,Goat,2024-07-16,2024-09-06,3176,115,365240,EUR,Pending,Vaniyambadi Unit
ORD02621,CUST0212,Germany,Leather Sheets,Sheep,2025-02-11,2025-04-12,3147,167,525549,USD,Shipped,Vaniyambadi Unit
ORD02622,CUST0233,Spain,Leather Panels,Sheep,2025-04-06,2025-05-24,2609,132,344388,USD,Pending,Ranipet Unit
ORD02623,CUST0018,UK,Finished Leather,Buffalo,2024-02-20,2024-03-30,6855,213,1460115,EUR,Shipped,Ranipet Unit
ORD02624,CUST0103,USA,Leather Panels,Goat,2025-08-11,2025-10-03,5512,199,1096888,EUR,Completed,Ranipet Unit
ORD02625,CUST0132,China,Wet Blue Leather,Sheep,2025-03-30,2025-05-23,7518,255,1917090,USD,Shipped,Vaniyambadi Unit
ORD02626,CUST0249,Spain,Crust Leather,Buffalo,2025-09-27,2025-11-09,560,299,167440,EUR,Completed,Ambur Unit
ORD02627,CUST0215,UK,Leather Sheets,Cow,2025-08-10,2025-09-03,9396,95,892620,EUR,Pending,Vaniyambadi Unit
ORD02628,CUST0002,Germany,Wet Blue Leather,Sheep,2024-11-26,2025-01-02,2121,187,396627,EUR,Pending,Ranipet Unit
ORD02629,CUST0128,UK,Wet Blue Leather,Sheep,2024-11-26,2024-12-31,9064,182,1649648,EUR,Completed,Vaniyambadi Unit
ORD02630,CUST0066,USA,Finished Leather,Cow,2024-10-08,2024-10-23,8204,190,1558760,EUR,Shipped,Chennai Finishing
ORD02631,CUST0087,Vietnam,Crust Leather,Goat,2025-02-28,2025-04-17,9036,281,2539116,USD,Pending,Ambur Unit
ORD02632,CUST0107,Germany,Finished Leather,Buffalo,2024-09-18,2024-10-23,6768,170,1150560,USD,Pending,Ranipet Unit
ORD02633,CUST0067,Japan,Leather Panels,Sheep,2025-06-08,2025-07-30,1625,277,450125,EUR,Completed,Vaniyambadi Unit
ORD02634,CUST0206,China,Leather Panels,Sheep,2025-06-25,2025-08-05,3804,131,498324,USD,Shipped,Vaniyambadi Unit
ORD02635,CUST0215,UK,Finished Leather,Sheep,2025-04-26,2025-05-13,5714,290,1657060,USD,Completed,Chennai Finishing
ORD02636,CUST0050,South Korea,Crust Leather,Buffalo,2024-11-01,2024-12-03,1246,239,297794,EUR,Completed,Vaniyambadi Unit
ORD02637,CUST0012,USA,Leather Panels,Buffalo,2024-02-19,2024-04-08,5952,267,1589184,USD,Shipped,Ranipet Unit
ORD02638,CUST0192,South Korea,Leather Panels,Cow,2024-10-02,2024-11-28,1633,134,218822,EUR,Shipped,Ambur Unit
ORD02639,CUST0211,USA,Leather Sheets,Buffalo,2025-05-11,2025-07-01,8292,232,1923744,EUR,Pending,Vaniyambadi Unit
ORD02640,CUST0143,France,Leather Sheets,Goat,2024-08-02,2024-09-09,4902,108,529416,USD,Pending,Ranipet Unit
ORD02641,CUST0235,Spain,Leather Sheets,Sheep,2024-07-28,2024-09-03,1192,198,236016,EUR,Shipped,Ambur Unit
ORD02642,CUST0147,Spain,Crust Leather,Goat,2025-10-17,2025-12-11,5773,207,1195011,USD,Pending,Ambur Unit
ORD02643,CUST0036,South Korea,Leather Panels,Goat,2024-06-21,2024-08-20,7581,80,606480,EUR,Completed,Ambur Unit
ORD02644,CUST0206,China,Leather Panels,Buffalo,2024-12-28,2025-02-14,4321,103,445063,EUR,Shipped,Ranipet Unit
ORD02645,CUST0157,Spain,Crust Leather,Cow,2024-07-14,2024-08-17,787,199,156613,USD,Completed,Chennai Finishing
ORD02646,CUST0171,Spain,Leather Sheets,Sheep,2024-10-19,2024-12-07,8033,200,1606600,EUR,Shipped,Ranipet Unit
ORD02647,CUST0245,Japan,Leather Panels,Sheep,2024-11-12,2024-12-01,2362,248,585776,EUR,Shipped,Vaniyambadi Unit
ORD02648,CUST0052,South Korea,Leather Panels,Goat,2025-06-18,2025-07-11,560,208,116480,EUR,Shipped,Ranipet Unit
ORD02649,CUST0028,USA,Crust Leather,Buffalo,2024-06-11,2024-07-11,9847,187,1841389,EUR,Completed,Ranipet Unit
ORD02650,CUST0185,South Korea,Crust Leather,Sheep,2025-09-29,2025-10-31,9488,176,1669888,EUR,Pending,Ranipet Unit
ORD02651,CUST0238,UK,Crust Leather,Cow,2024-04-11,2024-05-24,8959,133,1191547,EUR,Pending,Vaniyambadi Unit
ORD02652,CUST0216,France,Finished Leather,Goat,2025-10-19,2025-12-16,4000,248,992000,USD,Shipped,Ambur Unit
ORD02653,CUST0120,Italy,Crust Leather,Sheep,2024-06-02,2024-07-05,9361,208,1947088,EUR,Pending,Ranipet Unit
ORD02654,CUST0107,Germany,Crust Leather,Buffalo,2024-01-24,2024-03-05,9490,231,2192190,USD,Pending,Vaniyambadi Unit
ORD02655,CUST0057,UK,Leather Panels,Cow,2025-04-06,2025-05-30,8262,110,908820,USD,Completed,Vaniyambadi Unit
ORD02656,CUST0121,France,Leather Sheets,Goat,2024-02-06,2024-04-06,9891,94,929754,EUR,Shipped,Chennai Finishing
ORD02657,CUST0015,Spain,Leather Panels,Goat,2025-04-22,2025-06-04,9547,151,1441597,EUR,Completed,Chennai Finishing
ORD02658,CUST0108,Italy,Leather Panels,Cow,2024-11-17,2024-12-14,8633,160,1381280,USD,Pending,Vaniyambadi Unit
ORD02659,CUST0119,France,Finished Leather,Goat,2024-12-27,2025-02-17,8924,96,856704,EUR,Shipped,Ambur Unit
ORD02660,CUST0143,France,Leather Sheets,Buffalo,2025-06-06,2025-07-29,5456,174,949344,EUR,Shipped,Vaniyambadi Unit
ORD02661,CUST0130,Spain,Leather Sheets,Buffalo,2025-06-08,2025-07-21,4818,220,1059960,USD,Completed,Ambur Unit
ORD02662,CUST0176,USA,Crust Leather,Sheep,2024-03-22,2024-04-15,8347,182,1519154,USD,Completed,Ambur Unit
ORD02663,CUST0240,USA,Leather Panels,Cow,2024-12-07,2024-12-27,956,241,230396,USD,Shipped,Chennai Finishing
ORD02664,CUST0217,UK,Leather Sheets,Cow,2024-05-17,2024-06-02,2110,210,443100,EUR,Pending,Ambur Unit
ORD02665,CUST0224,Japan,Crust Leather,Buffalo,2025-04-10,2025-06-01,2440,92,224480,EUR,Completed,Vaniyambadi Unit
ORD02666,CUST0100,Spain,Wet Blue Leather,Sheep,2024-08-24,2024-09-22,9564,235,2247540,EUR,Shipped,Chennai Finishing
ORD02667,CUST0236,UK,Leather Sheets,Sheep,2024-11-19,2024-12-06,1257,142,178494,EUR,Pending,Chennai Finishing
ORD02668,CUST0221,China,Wet Blue Leather,Goat,2024-08-18,2024-09-14,8996,280,2518880,EUR,Completed,Chennai Finishing
ORD02669,CUST0114,Italy,Crust Leather,Cow,2024-04-13,2024-05-08,4368,269,1174992,EUR,Pending,Ranipet Unit
ORD02670,CUST0162,USA,Finished Leather,Goat,2024-11-21,2025-01-03,1199,254,304546,USD,Shipped,Ambur Unit
ORD02671,CUST0135,South Korea,Crust Leather,Goat,2025-09-09,2025-11-06,8338,238,1984444,EUR,Pending,Ambur Unit
ORD02672,CUST0080,Italy,Finished Leather,Cow,2025-07-04,2025-08-01,6523,210,1369830,EUR,Completed,Ranipet Unit
ORD02673,CUST0228,Germany,Finished Leather,Buffalo,2025-10-29,2025-12-27,8419,93,782967,USD,Shipped,Ranipet Unit
ORD02674,CUST0218,Germany,Leather Sheets,Cow,2025-02-14,2025-04-04,1306,130,169780,EUR,Shipped,Chennai Finishing
ORD02675,CUST0210,Spain,Leather Panels,Sheep,2024-03-17,2024-04-03,9246,234,2163564,EUR,Shipped,Chennai Finishing
ORD02676,CUST0138,France,Wet Blue Leather,Goat,2024-08-25,2024-10-19,1375,116,159500,EUR,Pending,Ranipet Unit
ORD02677,CUST0068,USA,Finished Leather,Buffalo,2025-08-11,2025-09-13,7250,201,1457250,EUR,Shipped,Chennai Finishing
ORD02678,CUST0245,Japan,Leather Sheets,Buffalo,2024-01-23,2024-02-11,5385,288,1550880,USD,Shipped,Ranipet Unit
ORD02679,CUST0123,China,Crust Leather,Cow,2025-05-25,2025-07-11,4082,274,1118468,EUR,Shipped,Chennai Finishing
ORD02680,CUST0094,USA,Crust Leather,Sheep,2024-06-13,2024-08-05,7922,260,2059720,USD,Completed,Chennai Finishing
ORD02681,CUST0247,Japan,Finished Leather,Buffalo,2024-08-01,2024-09-30,9667,278,2687426,USD,Pending,Ranipet Unit
ORD02682,CUST0236,UK,Crust Leather,Buffalo,2024-06-16,2024-07-15,5485,244,1338340,EUR,Completed,Chennai Finishing
ORD02683,CUST0219,China,Wet Blue Leather,Buffalo,2025-07-17,2025-08-23,6608,97,640976,EUR,Pending,Ambur Unit
ORD02684,CUST0243,USA,Leather Sheets,Sheep,2024-11-03,2024-12-06,8144,133,1083152,EUR,Pending,Vaniyambadi Unit
ORD02685,CUST0187,France,Wet Blue Leather,Goat,2025-10-09,2025-11-29,2504,168,420672,USD,Shipped,Chennai Finishing
ORD02686,CUST0069,Vietnam,Finished Leather,Goat,2024-03-06,2024-04-18,2382,188,447816,USD,Completed,Vaniyambadi Unit
ORD02687,CUST0020,USA,Leather Panels,Cow,2024-04-06,2024-05-16,8915,250,2228750,EUR,Completed,Vaniyambadi Unit
ORD02688,CUST0202,USA,Leather Sheets,Sheep,2024-10-07,2024-12-03,5412,294,1591128,USD,Shipped,Ranipet Unit
ORD02689,CUST0210,Spain,Wet Blue Leather,Cow,2025-05-13,2025-06-25,9715,132,1282380,USD,Shipped,Vaniyambadi Unit
ORD02690,CUST0138,France,Crust Leather,Buffalo,2025-11-11,2026-01-05,7136,153,1091808,USD,Completed,Chennai Finishing
ORD02691,CUST0247,Japan,Leather Panels,Sheep,2024-01-31,2024-03-22,6199,271,1679929,USD,Completed,Vaniyambadi Unit
ORD02692,CUST0107,Germany,Leather Panels,Sheep,2025-04-15,2025-05-07,6678,195,1302210,EUR,Pending,Chennai Finishing
ORD02693,CUST0244,Japan,Leather Sheets,Buffalo,2024-05-22,2024-06-26,1777,80,142160,EUR,Completed,Ambur Unit
ORD02694,CUST0035,USA,Crust Leather,Goat,2025-11-27,2026-01-25,2597,114,296058,USD,Completed,Vaniyambadi Unit
ORD02695,CUST0186,Vietnam,Leather Sheets,Sheep,2025-07-21,2025-08-19,7671,188,1442148,EUR,Shipped,Ambur Unit
ORD02696,CUST0025,Germany,Wet Blue Leather,Buffalo,2025-09-21,2025-10-10,8271,195,1612845,EUR,Pending,Chennai Finishing
ORD02697,CUST0031,France,Crust Leather,Buffalo,2024-01-28,2024-03-22,4994,155,774070,USD,Pending,Ambur Unit
ORD02698,CUST0118,Germany,Leather Sheets,Goat,2025-02-08,2025-03-18,5481,297,1627857,USD,Pending,Ambur Unit
ORD02699,CUST0029,Spain,Crust Leather,Sheep,2024-09-09,2024-10-25,9504,178,1691712,USD,Completed,Ranipet Unit
ORD02700,CUST0189,Spain,Wet Blue Leather,Buffalo,2025-10-10,2025-11-15,6748,236,1592528,USD,Pending,Chennai Finishing
ORD02701,CUST0097,South Korea,Leather Panels,Cow,2024-04-04,2024-05-08,4804,287,1378748,USD,Completed,Ranipet Unit
ORD02702,CUST0001,Germany,Finished Leather,Buffalo,2024-12-08,2025-01-13,3431,270,926370,EUR,Pending,Ranipet Unit
ORD02703,CUST0225,Vietnam,Crust Leather,Buffalo,2025-05-07,2025-05-31,9500,182,1729000,USD,Pending,Chennai Finishing
ORD02704,CUST0194,UK,Wet Blue Leather,Goat,2024-03-08,2024-04-08,4451,139,618689,EUR,Shipped,Ambur Unit
ORD02705,CUST0096,Japan,Crust Leather,Goat,2025-08-17,2025-09-13,8400,154,1293600,USD,Completed,Ranipet Unit
ORD02706,CUST0179,France,Leather Panels,Goat,2025-06-13,2025-07-27,8003,214,1712642,USD,Completed,Vaniyambadi Unit
ORD02707,CUST0224,Japan,Wet Blue Leather,Goat,2024-01-15,2024-03-07,632,154,97328,USD,Pending,Chennai Finishing
ORD02708,CUST0167,China,Crust Leather,Cow,2024-04-07,2024-05-24,7634,188,1435192,EUR,Shipped,Ambur Unit
ORD02709,CUST0016,Vietnam,Crust Leather,Cow,2025-07-02,2025-08-16,2136,265,566040,EUR,Completed,Ambur Unit
ORD02710,CUST0084,Vietnam,Leather Sheets,Sheep,2024-09-13,2024-10-12,2008,96,192768,EUR,Completed,Ambur Unit
ORD02711,CUST0242,Germany,Leather Panels,Sheep,2025-07-15,2025-08-03,742,204,151368,USD,Completed,Chennai Finishing
ORD02712,CUST0162,USA,Crust Leather,Goat,2025-03-09,2025-04-12,9093,161,1463973,EUR,Completed,Chennai Finishing
ORD02713,CUST0165,China,Leather Sheets,Buffalo,2024-01-03,2024-01-27,9477,246,2331342,USD,Shipped,Ambur Unit
ORD02714,CUST0096,Japan,Leather Sheets,Cow,2024-07-19,2024-08-03,4813,125,601625,USD,Completed,Vaniyambadi Unit
ORD02715,CUST0014,Germany,Wet Blue Leather,Cow,2025-03-18,2025-04-23,3531,208,734448,EUR,Completed,Vaniyambadi Unit
ORD02716,CUST0074,Spain,Finished Leather,Sheep,2024-10-23,2024-11-16,2065,104,214760,EUR,Pending,Ambur Unit
ORD02717,CUST0027,USA,Leather Panels,Buffalo,2024-09-19,2024-10-24,5661,99,560439,USD,Completed,Chennai Finishing
ORD02718,CUST0109,Italy,Crust Leather,Buffalo,2025-06-15,2025-07-09,4593,132,606276,USD,Pending,Ambur Unit
ORD02719,CUST0009,Germany,Crust Leather,Buffalo,2025-08-24,2025-09-16,5734,139,797026,USD,Pending,Chennai Finishing
ORD02720,CUST0036,South Korea,Finished Leather,Cow,2025-11-10,2026-01-03,951,104,98904,USD,Completed,Ranipet Unit
ORD02721,CUST0137,France,Finished Leather,Buffalo,2024-08-16,2024-10-06,5525,133,734825,USD,Shipped,Vaniyambadi Unit
ORD02722,CUST0094,USA,Crust Leather,Buffalo,2025-01-22,2025-02-13,3474,212,736488,USD,Shipped,Ranipet Unit
ORD02723,CUST0086,China,Crust Leather,Buffalo,2024-10-17,2024-11-22,7245,253,1832985,EUR,Completed,Chennai Finishing
ORD02724,CUST0077,USA,Finished Leather,Buffalo,2025-03-29,2025-05-10,5381,236,1269916,EUR,Shipped,Chennai Finishing
ORD02725,CUST0110,Japan,Leather Panels,Goat,2024-06-27,2024-07-15,3667,148,542716,USD,Pending,Chennai Finishing
ORD02726,CUST0163,China,Leather Panels,Goat,2024-09-05,2024-10-07,8258,240,1981920,USD,Shipped,Chennai Finishing
ORD02727,CUST0213,Spain,Wet Blue Leather,Buffalo,2025-02-18,2025-03-10,4301,171,735471,EUR,Pending,Ranipet Unit
ORD02728,CUST0209,China,Leather Sheets,Sheep,2024-03-08,2024-04-09,5947,224,1332128,USD,Pending,Vaniyambadi Unit
ORD02729,CUST0224,Japan,Leather Sheets,Goat,2025-09-26,2025-11-06,8870,95,842650,USD,Pending,Chennai Finishing
ORD02730,CUST0201,France,Leather Panels,Goat,2024-09-12,2024-10-22,6553,136,891208,USD,Pending,Chennai Finishing
ORD02731,CUST0200,Spain,Wet Blue Leather,Buffalo,2025-02-07,2025-03-21,4936,275,1357400,EUR,Completed,Chennai Finishing
ORD02732,CUST0033,South Korea,Crust Leather,Goat,2024-12-13,2025-01-12,9946,221,2198066,USD,Shipped,Chennai Finishing
ORD02733,CUST0127,Germany,Leather Sheets,Cow,2024-04-15,2024-05-21,2969,156,463164,USD,Shipped,Chennai Finishing
ORD02734,CUST0222,USA,Crust Leather,Goat,2025-10-02,2025-11-21,7354,130,956020,EUR,Completed,Ranipet Unit
ORD02735,CUST0106,Spain,Crust Leather,Cow,2025-05-27,2025-07-08,9487,164,1555868,EUR,Completed,Chennai Finishing
ORD02736,CUST0188,UK,Leather Sheets,Buffalo,2024-10-30,2024-12-20,9321,117,1090557,USD,Pending,Ambur Unit
ORD02737,CUST0091,UK,Finished Leather,Sheep,2025-05-27,2025-06-16,4179,252,1053108,USD,Shipped,Chennai Finishing
ORD02738,CUST0023,China,Crust Leather,Sheep,2024-01-24,2024-03-10,978,142,138876,USD,Pending,Ambur Unit
ORD02739,CUST0121,France,Wet Blue Leather,Sheep,2024-01-05,2024-01-26,3220,278,895160,EUR,Shipped,Ambur Unit
ORD02740,CUST0143,France,Crust Leather,Cow,2024-10-08,2024-11-28,2792,178,496976,USD,Completed,Ranipet Unit
ORD02741,CUST0102,Vietnam,Leather Sheets,Buffalo,2024-10-31,2024-12-13,3718,231,858858,EUR,Shipped,Ranipet Unit
ORD02742,CUST0215,UK,Crust Leather,Sheep,2025-08-15,2025-10-09,2861,271,775331,EUR,Pending,Chennai Finishing
ORD02743,CUST0053,Vietnam,Crust Leather,Goat,2024-04-21,2024-06-04,3633,233,846489,USD,Completed,Chennai Finishing
ORD02744,CUST0211,USA,Finished Leather,Cow,2025-06-01,2025-07-28,9882,147,1452654,USD,Shipped,Chennai Finishing
ORD02745,CUST0180,South Korea,Leather Sheets,Cow,2024-10-26,2024-12-16,6779,263,1782877,EUR,Pending,Ambur Unit
ORD02746,CUST0106,Spain,Crust Leather,Cow,2024-08-11,2024-09-16,9522,137,1304514,USD,Completed,Chennai Finishing
ORD02747,CUST0028,USA,Finished Leather,Sheep,2025-08-07,2025-08-23,3282,169,554658,USD,Shipped,Ranipet Unit
ORD02748,CUST0188,UK,Crust Leather,Buffalo,2024-03-24,2024-04-20,1055,274,289070,EUR,Pending,Vaniyambadi Unit
ORD02749,CUST0122,South Korea,Crust Leather,Goat,2025-05-08,2025-07-04,7369,293,2159117,USD,Pending,Ambur Unit
ORD02750,CUST0212,Germany,Finished Leather,Cow,2024-09-28,2024-10-18,9729,219,2130651,EUR,Pending,Vaniyambadi Unit
ORD02751,CUST0010,UK,Finished Leather,Sheep,2025-07-11,2025-07-31,1710,144,246240,USD,Pending,Ambur Unit
ORD02752,CUST0198,UK,Crust Leather,Cow,2024-11-15,2025-01-10,908,92,83536,USD,Shipped,Chennai Finishing
ORD02753,CUST0219,China,Finished Leather,Cow,2025-02-17,2025-04-07,7332,110,806520,USD,Completed,Ranipet Unit
ORD02754,CUST0037,China,Leather Panels,Goat,2024-07-24,2024-08-24,2498,296,739408,EUR,Shipped,Ranipet Unit
ORD02755,CUST0228,Germany,Crust Leather,Cow,2024-08-02,2024-09-06,3054,95,290130,EUR,Completed,Chennai Finishing
ORD02756,CUST0145,Vietnam,Crust Leather,Sheep,2025-08-28,2025-09-18,2075,204,423300,USD,Completed,Ranipet Unit
ORD02757,CUST0202,USA,Finished Leather,Buffalo,2024-03-29,2024-05-14,8373,105,879165,USD,Shipped,Ambur Unit
ORD02758,CUST0150,Italy,Wet Blue Leather,Sheep,2024-01-17,2024-02-09,5569,296,1648424,USD,Completed,Ambur Unit
ORD02759,CUST0075,France,Leather Sheets,Goat,2024-05-15,2024-07-03,2007,110,220770,EUR,Completed,Chennai Finishing
ORD02760,CUST0240,USA,Leather Sheets,Sheep,2025-09-14,2025-10-12,1730,277,479210,EUR,Pending,Chennai Finishing
ORD02761,CUST0076,Italy,Crust Leather,Cow,2025-09-11,2025-09-30,7523,128,962944,USD,Shipped,Chennai Finishing
ORD02762,CUST0078,UK,Leather Panels,Goat,2025-01-23,2025-02-14,2321,248,575608,USD,Completed,Vaniyambadi Unit
ORD02763,CUST0031,France,Crust Leather,Cow,2024-02-19,2024-03-09,6207,152,943464,EUR,Completed,Ranipet Unit
ORD02764,CUST0014,Germany,Crust Leather,Sheep,2025-11-10,2025-12-22,7233,232,1678056,USD,Pending,Ranipet Unit
ORD02765,CUST0209,China,Crust Leather,Sheep,2024-06-20,2024-07-25,6142,166,1019572,EUR,Completed,Ambur Unit
ORD02766,CUST0036,South Korea,Leather Sheets,Goat,2025-05-13,2025-06-01,6452,152,980704,EUR,Pending,Chennai Finishing
ORD02767,CUST0155,Japan,Crust Leather,Cow,2025-08-06,2025-09-28,5125,209,1071125,USD,Pending,Ambur Unit
ORD02768,CUST0152,Spain,Leather Sheets,Buffalo,2025-04-07,2025-05-14,6082,190,1155580,EUR,Pending,Ranipet Unit
ORD02769,CUST0227,UK,Finished Leather,Sheep,2024-07-07,2024-08-19,2886,298,860028,USD,Pending,Chennai Finishing
ORD02770,CUST0035,USA,Wet Blue Leather,Sheep,2025-01-10,2025-01-26,6424,183,1175592,USD,Pending,Ambur Unit
ORD02771,CUST0170,South Korea,Wet Blue Leather,Cow,2024-10-28,2024-12-23,1201,101,121301,USD,Completed,Chennai Finishing
ORD02772,CUST0131,China,Finished Leather,Sheep,2024-07-03,2024-08-03,7397,300,2219100,USD,Completed,Ambur Unit
ORD02773,CUST0248,Germany,Finished Leather,Goat,2025-07-08,2025-08-30,7247,184,1333448,USD,Pending,Vaniyambadi Unit
ORD02774,CUST0138,France,Crust Leather,Buffalo,2025-04-28,2025-06-08,2805,81,227205,USD,Completed,Ranipet Unit
ORD02775,CUST0223,USA,Leather Panels,Buffalo,2024-08-22,2024-09-15,3143,115,361445,USD,Completed,Vaniyambadi Unit
ORD02776,CUST0073,Japan,Wet Blue Leather,Buffalo,2024-10-11,2024-11-25,715,217,155155,USD,Pending,Ranipet Unit
ORD02777,CUST0009,Germany,Leather Panels,Goat,2024-04-04,2024-04-21,521,149,77629,EUR,Shipped,Ambur Unit
