Production_ID,Factory_ID,Production_Date,Leather_Type,Batch_No,Raw_Hides,Finished_Output,Waste_Percentage,Machine_Hours,Labor_Hours,Supervisor,Shift,Production_Status
PROD07722,Ranipet Unit,2024-07-22,Goat,B07722,693,530,23.52,5.1,45.1,Supervisor 5,Day,Completed
PROD07723,Ranipet Unit,2024-04-25,Buffalo,B07723,257,198,22.96,4.7,59.4,Supervisor 5,Day,Completed
PROD07724,Ambur Unit,2025-08-25,Sheep,B07724,946,711,24.84,9.4,52.3,Supervisor 10,Night,Completed
PROD07725,Ranipet Unit,2025-04-07,Cow,B07725,650,591,9.08,10.2,68.0,Supervisor 1,Day,Completed
PROD07726,Vaniyambadi Unit,2024-03-04,Goat,B07726,343,325,5.25,8.2,48.8,Supervisor 10,Night,Completed
PROD07727,Chennai Finishing,2024-10-25,Sheep,B07727,714,604,15.41,9.0,63.3,Supervisor 1,Night,Running
PROD07728,Vaniyambadi Unit,2024-09-07,Goat,B07728,245,218,11.02,4.3,54.1,Supervisor 4,Day,Completed
PROD07729,Vaniyambadi Unit,2025-08-15,Buffalo,B07729,291,264,9.28,9.7,54.2,Supervisor 5,Night,Running
PROD07730,Ambur Unit,2024-02-12,Sheep,B07730,340,317,6.76,4.2,69.3,Supervisor 7,Day,Completed
PROD07731,Ranipet Unit,2025-07-07,Cow,B07731,470,407,13.4,6.6,46.1,Supervisor 12,Day,Running
PROD07732,Vaniyambadi Unit,2025-10-13,Sheep,B07732,487,388,20.33,6.7,43.4,Supervisor 5,Night,Completed
PROD07733,Chennai Finishing,2024-12-03,Buffalo,B07733,265,231,12.83,8.3,26.7,Supervisor 4,Night,Completed
PROD07734,Vaniyambadi Unit,2025-02-18,Goat,B07734,744,617,17.07,7.9,75.6,Supervisor 10,Night,Completed
PROD07735,Vaniyambadi Unit,2025-09-18,Goat,B07735,804,728,9.45,7.6,31.7,Supervisor 1,Day,Running
PROD07736,Vaniyambadi Unit,2024-07-26,Sheep,B07736,700,556,20.57,4.8,53.9,Supervisor 8,Day,Running
PROD07737,Chennai Finishing,2024-03-12,Sheep,B07737,533,495,7.13,5.1,70.4,Supervisor 7,Day,Running
PROD07738,Ranipet Unit,2025-05-06,Cow,B07738,995,832,16.38,7.1,47.6,Supervisor 5,Night,Completed
PROD07739,Vaniyambadi Unit,2024-10-10,Cow,B07739,249,211,15.26,9.8,58.1,Supervisor 11,Day,Completed
PROD07740,Vaniyambadi Unit,2024-07-14,Sheep,B07740,184,171,7.07,4.4,73.9,Supervisor 7,Day,Completed
PROD07741,Chennai Finishing,2024-12-14,Buffalo,B07741,474,401,15.4,11.6,58.4,Supervisor 2,Day,Running
PROD07742,Vaniyambadi Unit,2024-09-26,Buffalo,B07742,452,400,11.5,8.5,73.4,Supervisor 4,Night,Running
PROD07743,Ranipet Unit,2024-01-21,Cow,B07743,760,652,14.21,7.2,62.3,Supervisor 6,Night,Completed
PROD07744,Ranipet Unit,2024-08-23,Goat,B07744,444,406,8.56,8.5,59.2,Supervisor 2,Night,Completed
PROD07745,Vaniyambadi Unit,2024-10-28,Buffalo,B07745,796,677,14.95,11.4,67.8,Supervisor 12,Night,Running
PROD07746,Ambur Unit,2024-02-14,Sheep,B07746,806,757,6.08,7.3,30.0,Supervisor 8,Day,Completed
PROD07747,Ambur Unit,2025-10-25,Sheep,B07747,209,157,24.88,6.4,62.2,Supervisor 2,Day,Running
PROD07748,Ambur Unit,2024-05-01,Sheep,B07748,543,473,12.89,4.8,72.4,Supervisor 6,Night,Running
PROD07749,Vaniyambadi Unit,2024-12-10,Cow,B07749,221,169,23.53,7.6,67.0,Supervisor 12,Night,Completed
PROD07750,Ambur Unit,2025-11-04,Buffalo,B07750,760,644,15.26,11.8,28.6,Supervisor 9,Day,Completed
PROD07751,Ranipet Unit,2024-05-29,Buffalo,B07751,224,185,17.41,11.5,63.9,Supervisor 10,Day,Completed
PROD07752,Ambur Unit,2024-08-18,Buffalo,B07752,771,604,21.66,10.8,23.7,Supervisor 1,Night,Completed
PROD07753,Ambur Unit,2024-05-16,Cow,B07753,801,758,5.37,8.1,47.1,Supervisor 12,Night,Running
PROD07754,Ambur Unit,2024-06-28,Cow,B07754,761,597,21.55,8.7,76.6,Supervisor 5,Night,Running
PROD07755,Chennai Finishing,2024-07-20,Cow,B07755,564,451,20.04,10.1,37.5,Supervisor 4,Day,Completed
PROD07756,Vaniyambadi Unit,2024-01-29,Sheep,B07756,788,658,16.5,7.5,42.1,Supervisor 8,Night,Completed
PROD07757,Chennai Finishing,2025-10-19,Cow,B07757,237,212,10.55,10.6,37.9,Supervisor 2,Day,Running
PROD07758,Chennai Finishing,2025-11-08,Goat,B07758,210,165,21.43,10.5,21.9,Supervisor 2,Night,Running
PROD07759,Ranipet Unit,2025-08-04,Sheep,B07759,342,263,23.1,6.4,48.3,Supervisor 11,Night,Running
PROD07760,Ambur Unit,2024-08-06,Buffalo,B07760,389,307,21.08,10.5,24.2,Supervisor 6,Night,Completed
PROD07761,Ranipet Unit,2024-01-04,Buffalo,B07761,714,560,21.57,6.4,40.9,Supervisor 3,Day,Running
PROD07762,Chennai Finishing,2024-02-17,Goat,B07762,969,831,14.24,5.4,32.5,Supervisor 11,Day,Running
PROD07763,Ranipet Unit,2025-07-29,Goat,B07763,379,297,21.64,5.7,45.0,Supervisor 6,Day,Completed
PROD07764,Vaniyambadi Unit,2025-11-28,Goat,B07764,694,600,13.54,6.6,70.7,Supervisor 11,Night,Running
PROD07765,Ranipet Unit,2024-05-21,Sheep,B07765,563,468,16.87,8.4,61.1,Supervisor 5,Day,Completed
PROD07766,Chennai Finishing,2024-04-02,Cow,B07766,380,321,15.53,6.5,35.8,Supervisor 9,Day,Completed
PROD07767,Chennai Finishing,2025-11-22,Goat,B07767,480,362,24.58,6.4,35.2,Supervisor 9,Night,Completed
PROD07768,Ambur Unit,2025-09-21,Goat,B07768,559,450,19.5,10.8,29.5,Supervisor 9,Day,Running
PROD07769,Chennai Finishing,2025-01-05,Buffalo,B07769,193,163,15.54,5.4,46.3,Supervisor 1,Day,Completed
PROD07770,Chennai Finishing,2025-11-17,Goat,B07770,605,548,9.42,8.8,77.4,Supervisor 12,Night,Running
PROD07771,Ranipet Unit,2025-06-18,Goat,B07771,848,700,17.45,8.8,24.5,Supervisor 5,Night,Running
PROD07772,Ambur Unit,2024-09-14,Cow,B07772,651,530,18.59,8.6,55.7,Supervisor 12,Day,Running
PROD07773,Chennai Finishing,2025-09-23,Cow,B07773,382,335,12.3,5.0,42.3,Supervisor 9,Night,Running
PROD07774,Ranipet Unit,2024-03-05,Sheep,B07774,997,898,9.93,4.9,69.2,Supervisor 6,Night,Completed
PROD07775,Ranipet Unit,2025-01-05,Buffalo,B07775,190,159,16.32,6.0,31.6,Supervisor 1,Day,Running
PROD07776,Ranipet Unit,2024-06-21,Buffalo,B07776,986,752,23.73,6.9,44.8,Supervisor 4,Day,Completed
PROD07777,Vaniyambadi Unit,2025-03-27,Goat,B07777,149,138,7.38,4.9,30.5,Supervisor 8,Day,Running
PROD07778,Chennai Finishing,2025-07-17,Cow,B07778,972,876,9.88,8.9,20.7,Supervisor 12,Day,Completed
PROD07779,Vaniyambadi Unit,2025-10-08,Sheep,B07779,464,399,14.01,4.4,46.8,Supervisor 10,Day,Completed
PROD07780,Vaniyambadi Unit,2024-10-14,Buffalo,B07780,121,107,11.57,7.4,67.0,Supervisor 12,Day,Running
PROD07781,Chennai Finishing,2024-03-14,Goat,B07781,351,326,7.12,7.7,64.9,Supervisor 1,Night,Completed
PROD07782,Vaniyambadi Unit,2024-04-15,Buffalo,B07782,608,468,23.03,10.8,67.1,Supervisor 12,Day,Running
PROD07783,Vaniyambadi Unit,2024-05-04,Cow,B07783,217,170,21.66,7.3,31.6,Supervisor 2,Night,Completed
PROD07784,Ranipet Unit,2025-08-25,Sheep,B07784,630,570,9.52,5.7,48.8,Supervisor 11,Day,Running
PROD07785,Vaniyambadi Unit,2024-04-30,Cow,B07785,148,111,25.0,4.2,79.9,Supervisor 6,Day,Completed
PROD07786,Chennai Finishing,2025-02-20,Goat,B07786,498,447,10.24,7.3,53.3,Supervisor 5,Day,Running
PROD07787,Ranipet Unit,2024-08-18,Sheep,B07787,112,88,21.43,7.8,67.7,Supervisor 2,Night,Running
PROD07788,Ranipet Unit,2025-05-01,Buffalo,B07788,426,337,20.89,8.1,41.9,Supervisor 11,Day,Running
PROD07789,Ambur Unit,2025-11-02,Goat,B07789,751,573,23.7,9.5,47.8,Supervisor 9,Day,Completed
PROD07790,Ambur Unit,2024-02-04,Cow,B07790,338,301,10.95,4.6,66.2,Supervisor 3,Night,Running
PROD07791,Ranipet Unit,2024-10-23,Cow,B07791,606,458,24.42,9.4,68.5,Supervisor 6,Night,Running
PROD07792,Vaniyambadi Unit,2024-03-27,Goat,B07792,140,115,17.86,6.0,43.5,Supervisor 12,Night,Running
PROD07793,Chennai Finishing,2025-02-13,Cow,B07793,721,650,9.85,8.4,48.7,Supervisor 5,Day,Running
PROD07794,Ranipet Unit,2024-02-20,Buffalo,B07794,519,486,6.36,10.1,50.1,Supervisor 6,Day,Completed
PROD07795,Vaniyambadi Unit,2025-06-10,Cow,B07795,616,504,18.18,9.2,35.9,Supervisor 9,Day,Completed
PROD07796,Ambur Unit,2024-01-04,Cow,B07796,939,723,23.0,8.8,40.7,Supervisor 9,Day,Running
PROD07797,Chennai Finishing,2025-02-19,Goat,B07797,864,764,11.57,9.6,71.2,Supervisor 11,Night,Completed
PROD07798,Ambur Unit,2024-12-10,Goat,B07798,565,502,11.15,4.4,31.4,Supervisor 11,Night,Completed
PROD07799,Vaniyambadi Unit,2024-03-18,Sheep,B07799,226,172,23.89,6.0,72.4,Supervisor 12,Night,Completed
PROD07800,Chennai Finishing,2024-09-11,Goat,B07800,842,659,21.73,9.3,42.2,Supervisor 3,Day,Completed
PROD07801,Vaniyambadi Unit,2025-08-22,Goat,B07801,802,706,11.97,8.6,70.2,Supervisor 2,Day,Completed
PROD07802,Ranipet Unit,2025-11-11,Goat,B07802,713,668,6.31,10.0,75.9,Supervisor 11,Day,Running
PROD07803,Vaniyambadi Unit,2024-01-19,Buffalo,B07803,167,148,11.38,4.7,44.2,Supervisor 1,Day,Completed
PROD07804,Ranipet Unit,2025-04-28,Sheep,B07804,860,746,13.26,6.7,50.6,Supervisor 6,Night,Running
PROD07805,Ambur Unit,2025-10-31,Goat,B07805,264,201,23.86,5.3,21.8,Supervisor 9,Day,Completed
PROD07806,Chennai Finishing,2024-04-15,Buffalo,B07806,902,804,10.86,8.4,46.5,Supervisor 4,Night,Completed
PROD07807,Ambur Unit,2024-04-05,Cow,B07807,431,390,9.51,9.7,64.9,Supervisor 4,Night,Running
PROD07808,Ranipet Unit,2025-04-26,Buffalo,B07808,568,504,11.27,9.3,23.0,Supervisor 3,Day,Completed
PROD07809,Vaniyambadi Unit,2025-04-01,Buffalo,B07809,764,606,20.68,8.5,56.0,Supervisor 2,Night,Running
PROD07810,Vaniyambadi Unit,2025-10-30,Cow,B07810,355,278,21.69,10.9,51.5,Supervisor 12,Day,Running
PROD07811,Vaniyambadi Unit,2024-01-23,Sheep,B07811,368,279,24.18,11.3,78.0,Supervisor 11,Night,Completed
PROD07812,Vaniyambadi Unit,2025-11-12,Cow,B07812,905,766,15.36,6.0,50.4,Supervisor 7,Day,Running
PROD07813,Chennai Finishing,2024-04-02,Goat,B07813,507,398,21.5,10.2,29.4,Supervisor 5,Night,Completed
PROD07814,Vaniyambadi Unit,2025-04-27,Buffalo,B07814,336,255,24.11,11.3,28.1,Supervisor 6,Night,Running
PROD07815,Ranipet Unit,2025-02-04,Goat,B07815,494,379,23.28,7.1,35.5,Supervisor 3,Night,Running
PROD07816,Ambur Unit,2024-11-17,Buffalo,B07816,760,681,10.39,5.5,54.1,Supervisor 12,Day,Completed
PROD07817,Ambur Unit,2024-01-17,Buffalo,B07817,325,290,10.77,8.7,67.8,Supervisor 6,Night,Running
PROD07818,Ranipet Unit,2024-05-09,Cow,B07818,396,314,20.71,11.2,58.7,Supervisor 2,Night,Running
PROD07819,Vaniyambadi Unit,2025-08-22,Buffalo,B07819,941,886,5.84,4.1,23.0,Supervisor 8,Day,Completed
PROD07820,Ambur Unit,2024-03-22,Sheep,B07820,775,664,14.32,6.3,51.9,Supervisor 11,Night,Completed
PROD07821,Vaniyambadi Unit,2024-07-05,Cow,B07821,331,291,12.08,10.5,41.5,Supervisor 6,Day,Running
PROD07822,Ranipet Unit,2024-01-07,Buffalo,B07822,423,380,10.17,9.6,73.7,Supervisor 7,Night,Running
PROD07823,Ambur Unit,2025-03-04,Cow,B07823,142,120,15.49,9.1,33.8,Supervisor 5,Night,Running
PROD07824,Ranipet Unit,2025-01-11,Buffalo,B07824,191,166,13.09,8.2,33.7,Supervisor 2,Night,Running
PROD07825,Ambur Unit,2025-08-17,Goat,B07825,752,572,23.94,7.3,24.7,Supervisor 5,Day,Completed
PROD07826,Ranipet Unit,2024-07-26,Goat,B07826,702,556,20.8,8.8,51.9,Supervisor 12,Night,Completed
PROD07827,Ranipet Unit,2024-09-04,Cow,B07827,339,305,10.03,6.7,66.6,Supervisor 4,Night,Running
PROD07828,Ranipet Unit,2025-03-23,Goat,B07828,461,367,20.39,6.5,41.4,Supervisor 12,Night,Completed
PROD07829,Vaniyambadi Unit,2024-08-04,Sheep,B07829,919,831,9.58,10.0,78.8,Supervisor 1,Day,Completed
PROD07830,Ranipet Unit,2025-10-19,Buffalo,B07830,415,320,22.89,10.1,26.7,Supervisor 10,Day,Running
PROD07831,Chennai Finishing,2024-08-18,Cow,B07831,403,367,8.93,5.5,64.5,Supervisor 9,Day,Completed
PROD07832,Ambur Unit,2025-09-19,Cow,B07832,843,799,5.22,9.2,67.9,Supervisor 10,Day,Running
PROD07833,Ranipet Unit,2025-11-28,Cow,B07833,219,170,22.37,8.7,58.0,Supervisor 11,Day,Completed
PROD07834,Ambur Unit,2024-09-07,Buffalo,B07834,163,143,12.27,7.0,31.5,Supervisor 2,Day,Completed
PROD07835,Vaniyambadi Unit,2025-04-20,Cow,B07835,809,648,19.9,4.1,61.5,Supervisor 2,Night,Completed
PROD07836,Ranipet Unit,2025-11-15,Cow,B07836,296,272,8.11,10.6,34.5,Supervisor 1,Day,Running
PROD07837,Ranipet Unit,2025-01-08,Goat,B07837,513,419,18.32,10.0,65.7,Supervisor 3,Night,Completed
PROD07838,Ranipet Unit,2024-04-14,Cow,B07838,851,712,16.33,10.6,34.7,Supervisor 11,Night,Completed
PROD07839,Ambur Unit,2024-02-19,Goat,B07839,675,564,16.44,9.1,39.6,Supervisor 3,Night,Running
PROD07840,Chennai Finishing,2025-07-22,Goat,B07840,374,325,13.1,6.4,60.6,Supervisor 4,Night,Running
PROD07841,Vaniyambadi Unit,2025-01-07,Goat,B07841,967,747,22.75,6.3,29.4,Supervisor 8,Day,Running
PROD07842,Vaniyambadi Unit,2024-11-01,Cow,B07842,635,541,14.8,7.0,63.6,Supervisor 2,Day,Completed
PROD07843,Ranipet Unit,2025-05-16,Cow,B07843,279,232,16.85,7.1,49.5,Supervisor 2,Day,Completed
PROD07844,Ranipet Unit,2024-03-19,Buffalo,B07844,562,490,12.81,10.1,74.7,Supervisor 2,Day,Running
PROD07845,Chennai Finishing,2025-08-19,Buffalo,B07845,972,775,20.27,9.1,68.6,Supervisor 8,Night,Completed
PROD07846,Chennai Finishing,2025-01-12,Buffalo,B07846,363,288,20.66,5.8,21.9,Supervisor 12,Night,Completed
PROD07847,Vaniyambadi Unit,2024-10-07,Sheep,B07847,526,467,11.22,8.8,44.4,Supervisor 4,Night,Running
PROD07848,Chennai Finishing,2024-05-26,Buffalo,B07848,300,270,10.0,5.5,78.3,Supervisor 11,Day,Running
PROD07849,Vaniyambadi Unit,2024-10-22,Cow,B07849,641,602,6.08,8.7,39.8,Supervisor 4,Day,Running
PROD07850,Vaniyambadi Unit,2025-09-08,Goat,B07850,133,115,13.53,5.1,34.6,Supervisor 1,Day,Completed
PROD07851,Chennai Finishing,2024-10-08,Cow,B07851,292,243,16.78,8.3,73.0,Supervisor 7,Day,Completed
PROD07852,Vaniyambadi Unit,2025-04-07,Cow,B07852,105,98,6.67,8.0,73.9,Supervisor 11,Night,Completed
PROD07853,Ambur Unit,2025-07-27,Sheep,B07853,144,130,9.72,5.3,65.6,Supervisor 5,Day,Completed
PROD07854,Vaniyambadi Unit,2025-08-08,Sheep,B07854,983,895,8.95,7.9,33.4,Supervisor 3,Day,Completed
PROD07855,Ambur Unit,2024-06-20,Sheep,B07855,755,616,18.41,10.2,60.6,Supervisor 4,Day,Running
PROD07856,Vaniyambadi Unit,2024-02-15,Cow,B07856,920,818,11.09,7.9,68.4,Supervisor 10,Day,Completed
PROD07857,Chennai Finishing,2024-11-05,Goat,B07857,516,420,18.6,10.7,53.2,Supervisor 10,Night,Running
PROD07858,Chennai Finishing,2024-10-17,Buffalo,B07858,990,920,7.07,7.6,21.4,Supervisor 6,Day,Completed
PROD07859,Vaniyambadi Unit,2025-02-24,Cow,B07859,728,587,19.37,9.1,26.2,Supervisor 2,Day,Running
PROD07860,Ranipet Unit,2025-07-17,Cow,B07860,769,648,15.73,4.3,24.5,Supervisor 8,Day,Running
PROD07861,Chennai Finishing,2025-10-10,Buffalo,B07861,309,269,12.94,5.8,70.5,Supervisor 9,Day,Completed
PROD07862,Chennai Finishing,2025-07-09,Goat,B07862,580,522,10.0,11.7,23.0,Supervisor 7,Night,Completed
PROD07863,Ranipet Unit,2025-07-04,Goat,B07863,802,726,9.48,7.0,33.2,Supervisor 7,Day,Running
PROD07864,Vaniyambadi Unit,2024-10-29,Goat,B07864,280,241,13.93,8.3,43.6,Supervisor 3,Day,Completed
PROD07865,Vaniyambadi Unit,2024-04-12,Sheep,B07865,891,681,23.57,10.7,76.3,Supervisor 10,Day,Completed
PROD07866,Ambur Unit,2024-05-30,Goat,B07866,236,216,8.47,5.7,67.8,Supervisor 9,Night,Completed
PROD07867,Ambur Unit,2024-09-18,Sheep,B07867,458,397,13.32,11.1,55.6,Supervisor 3,Night,Running
PROD07868,Vaniyambadi Unit,2024-07-23,Sheep,B07868,156,128,17.95,8.8,25.7,Supervisor 12,Day,Running
PROD07869,Chennai Finishing,2024-03-28,Buffalo,B07869,603,514,14.76,5.3,37.2,Supervisor 2,Day,Running
PROD07870,Ambur Unit,2025-08-01,Goat,B07870,641,534,16.69,10.9,71.1,Supervisor 12,Day,Running
PROD07871,Ranipet Unit,2024-01-23,Goat,B07871,622,557,10.45,4.3,62.3,Supervisor 3,Day,Running
PROD07872,Chennai Finishing,2025-03-22,Buffalo,B07872,562,440,21.71,10.8,66.6,Supervisor 6,Day,Completed
PROD07873,Chennai Finishing,2024-02-16,Buffalo,B07873,109,99,9.17,10.3,62.9,Supervisor 5,Day,Running
PROD07874,Ranipet Unit,2024-09-23,Buffalo,B07874,409,365,10.76,5.8,69.7,Supervisor 9,Night,Completed
PROD07875,Ambur Unit,2025-07-17,Goat,B07875,408,341,16.42,11.9,38.8,Supervisor 5,Day,Running
PROD07876,Chennai Finishing,2024-03-11,Buffalo,B07876,930,734,21.08,6.6,71.4,Supervisor 10,Day,Completed
PROD07877,Chennai Finishing,2025-10-17,Goat,B07877,111,98,11.71,10.5,68.9,Supervisor 4,Day,Completed
PROD07878,Chennai Finishing,2024-03-02,Cow,B07878,408,362,11.27,7.7,53.7,Supervisor 4,Night,Running
PROD07879,Ambur Unit,2024-05-15,Sheep,B07879,322,250,22.36,6.3,40.8,Supervisor 8,Night,Running
PROD07880,Ranipet Unit,2025-10-11,Sheep,B07880,601,554,7.82,7.4,66.5,Supervisor 2,Day,Completed
PROD07881,Ranipet Unit,2025-06-04,Buffalo,B07881,207,164,20.77,6.3,28.6,Supervisor 10,Day,Running
PROD07882,Chennai Finishing,2024-04-09,Goat,B07882,901,798,11.43,10.9,57.6,Supervisor 6,Night,Running
PROD07883,Ambur Unit,2024-07-16,Sheep,B07883,637,533,16.33,5.0,28.8,Supervisor 7,Night,Completed
PROD07884,Ambur Unit,2025-11-17,Goat,B07884,557,497,10.77,11.5,24.4,Supervisor 4,Day,Completed
PROD07885,Ranipet Unit,2025-03-15,Buffalo,B07885,549,476,13.3,5.9,51.8,Supervisor 11,Night,Completed
PROD07886,Ambur Unit,2024-12-16,Cow,B07886,519,449,13.49,7.9,24.0,Supervisor 5,Day,Completed
PROD07887,Ranipet Unit,2025-02-16,Buffalo,B07887,125,101,19.2,8.8,30.9,Supervisor 5,Night,Running
PROD07888,Ambur Unit,2025-02-03,Cow,B07888,295,263,10.85,5.7,50.1,Supervisor 9,Day,Running
PROD07889,Ranipet Unit,2024-04-11,Cow,B07889,322,293,9.01,11.6,32.6,Supervisor 3,Night,Running
PROD07890,Ranipet Unit,2024-02-10,Cow,B07890,371,323,12.94,11.3,77.4,Supervisor 3,Day,Completed
PROD07891,Chennai Finishing,2025-09-18,Cow,B07891,812,751,7.51,11.9,24.0,Supervisor 4,Night,Completed
PROD07892,Chennai Finishing,2024-10-02,Cow,B07892,850,768,9.65,4.1,58.2,Supervisor 3,Day,Running
PROD07893,Ambur Unit,2024-01-27,Cow,B07893,331,312,5.74,8.8,75.7,Supervisor 3,Day,Completed
PROD07894,Vaniyambadi Unit,2024-02-07,Cow,B07894,664,566,14.76,11.5,39.7,Supervisor 9,Night,Running
PROD07895,Chennai Finishing,2025-11-24,Goat,B07895,728,559,23.21,10.1,58.1,Supervisor 5,Night,Completed
PROD07896,Vaniyambadi Unit,2024-06-01,Cow,B07896,526,402,23.57,7.5,51.6,Supervisor 9,Day,Completed
PROD07897,Chennai Finishing,2024-09-02,Cow,B07897,488,383,21.52,4.0,47.2,Supervisor 4,Night,Running
PROD07898,Vaniyambadi Unit,2025-07-05,Goat,B07898,231,207,10.39,6.3,46.0,Supervisor 6,Day,Completed
PROD07899,Vaniyambadi Unit,2025-02-14,Cow,B07899,360,277,23.06,5.8,69.6,Supervisor 11,Night,Running
PROD07900,Ambur Unit,2024-01-19,Sheep,B07900,836,729,12.8,5.4,34.4,Supervisor 12,Night,Completed
PROD07901,Ambur Unit,2024-03-07,Goat,B07901,586,502,14.33,11.8,32.2,Supervisor 3,Day,Completed
PROD07902,Ambur Unit,2025-09-08,Buffalo,B07902,940,869,7.55,10.2,77.5,Supervisor 12,Day,Running
PROD07903,Vaniyambadi Unit,2024-10-14,Goat,B07903,636,495,22.17,9.3,51.6,Supervisor 4,Night,Running
PROD07904,Chennai Finishing,2024-12-03,Cow,B07904,828,637,23.07,4.5,70.2,Supervisor 2,Day,Completed
PROD07905,Vaniyambadi Unit,2024-03-30,Goat,B07905,420,351,16.43,5.5,21.4,Supervisor 4,Day,Running
PROD07906,Ranipet Unit,2025-02-18,Cow,B07906,236,200,15.25,7.6,59.5,Supervisor 10,Night,Running
PROD07907,Chennai Finishing,2025-04-01,Cow,B07907,600,465,22.5,11.5,24.8,Supervisor 3,Night,Running
PROD07908,Chennai Finishing,2025-06-17,Cow,B07908,258,232,10.08,11.2,56.3,Supervisor 4,Night,Running
PROD07909,Chennai Finishing,2025-11-07,Buffalo,B07909,268,244,8.96,7.9,20.6,Supervisor 9,Day,Running
PROD07910,Vaniyambadi Unit,2025-06-28,Cow,B07910,221,206,6.79,10.0,55.5,Supervisor 3,Night,Completed
PROD07911,Ranipet Unit,2024-08-05,Goat,B07911,769,611,20.55,7.9,46.8,Supervisor 4,Night,Completed
PROD07912,Ranipet Unit,2025-11-03,Buffalo,B07912,312,251,19.55,8.3,45.7,Supervisor 12,Day,Running
PROD07913,Ranipet Unit,2024-08-11,Buffalo,B07913,364,305,16.21,6.8,41.3,Supervisor 8,Day,Completed
PROD07914,Chennai Finishing,2025-08-27,Buffalo,B07914,394,297,24.62,10.4,39.9,Supervisor 9,Night,Running
PROD07915,Vaniyambadi Unit,2025-11-27,Cow,B07915,141,130,7.8,7.2,75.3,Supervisor 4,Night,Completed
PROD07916,Chennai Finishing,2025-09-24,Cow,B07916,496,436,12.1,4.2,28.1,Supervisor 6,Night,Running
PROD07917,Chennai Finishing,2024-07-24,Buffalo,B07917,731,693,5.2,10.3,62.8,Supervisor 7,Day,Completed
PROD07918,Ambur Unit,2024-08-24,Goat,B07918,317,239,24.61,6.9,53.3,Supervisor 8,Day,Running
PROD07919,Ambur Unit,2025-09-20,Buffalo,B07919,895,825,7.82,5.9,68.2,Supervisor 7,Night,Running
PROD07920,Ranipet Unit,2025-01-12,Goat,B07920,507,420,17.16,6.7,68.4,Supervisor 9,Night,Completed
PROD07921,Ranipet Unit,2025-04-10,Cow,B07921,474,397,16.24,7.0,65.7,Supervisor 2,Night,Running
PROD07922,Ranipet Unit,2024-03-28,Buffalo,B07922,101,88,12.87,6.4,33.7,Supervisor 5,Night,Completed
PROD07923,Ranipet Unit,2025-03-22,Sheep,B07923,344,317,7.85,9.7,69.0,Supervisor 3,Night,Completed
PROD07924,Chennai Finishing,2024-06-23,Sheep,B07924,976,898,7.99,10.3,52.3,Supervisor 10,Night,Completed
PROD07925,Chennai Finishing,2025-11-05,Cow,B07925,776,708,8.76,8.1,20.2,Supervisor 6,Night,Completed
PROD07926,Vaniyambadi Unit,2024-10-08,Cow,B07926,109,88,19.27,8.8,43.7,Supervisor 2,Night,Running
PROD07927,Vaniyambadi Unit,2024-05-12,Cow,B07927,395,369,6.58,7.8,39.4,Supervisor 3,Night,Running
PROD07928,Chennai Finishing,2025-04-24,Goat,B07928,853,730,14.42,8.5,53.7,Supervisor 6,Night,Running
PROD07929,Chennai Finishing,2025-11-16,Cow,B07929,158,131,17.09,6.1,77.8,Supervisor 5,Night,Running
PROD07930,Vaniyambadi Unit,2024-09-25,Goat,B07930,921,799,13.25,8.8,77.3,Supervisor 11,Day,Completed
PROD07931,Ranipet Unit,2025-11-09,Buffalo,B07931,545,417,23.49,10.5,33.2,Supervisor 7,Night,Running
PROD07932,Vaniyambadi Unit,2025-07-18,Cow,B07932,969,746,23.01,11.8,22.9,Supervisor 8,Day,Completed
PROD07933,Ranipet Unit,2025-06-07,Buffalo,B07933,918,834,9.15,6.4,49.8,Supervisor 5,Night,Running
PROD07934,Vaniyambadi Unit,2024-12-25,Sheep,B07934,289,264,8.65,7.2,56.6,Supervisor 3,Day,Completed
PROD07935,Vaniyambadi Unit,2024-01-07,Goat,B07935,807,664,17.72,4.7,68.2,Supervisor 3,Night,Completed
PROD07936,Vaniyambadi Unit,2024-11-28,Goat,B07936,612,519,15.2,11.5,43.8,Supervisor 3,Day,Completed
PROD07937,Ambur Unit,2024-12-08,Buffalo,B07937,654,557,14.83,6.6,48.6,Supervisor 4,Day,Completed
PROD07938,Ranipet Unit,2025-09-06,Sheep,B07938,708,637,10.03,6.5,72.2,Supervisor 6,Night,Running
PROD07939,Ambur Unit,2024-11-09,Cow,B07939,476,412,13.45,10.0,47.7,Supervisor 8,Night,Running
PROD07940,Ranipet Unit,2024-02-08,Buffalo,B07940,763,643,15.73,7.1,77.3,Supervisor 1,Day,Running
PROD07941,Ambur Unit,2025-08-30,Sheep,B07941,244,184,24.59,9.4,28.1,Supervisor 7,Day,Completed
PROD07942,Chennai Finishing,2024-07-30,Sheep,B07942,488,395,19.06,11.6,45.4,Supervisor 6,Night,Running
PROD07943,Chennai Finishing,2025-02-27,Sheep,B07943,585,537,8.21,4.4,25.2,Supervisor 1,Night,Completed
PROD07944,Vaniyambadi Unit,2025-05-16,Sheep,B07944,215,164,23.72,7.5,26.4,Supervisor 9,Night,Running
PROD07945,Vaniyambadi Unit,2025-10-13,Buffalo,B07945,246,213,13.41,9.4,60.0,Supervisor 9,Night,Running
PROD07946,Ambur Unit,2024-05-13,Goat,B07946,469,402,14.29,8.3,60.3,Supervisor 12,Night,Completed
