Transaction_ID,Order_ID,Revenue,Raw_Material_Cost,Labor_Cost,Power_Cost,Transport_Cost,Profit,Profit_Margin,Payment_Status
TXN02655,ORD02655,2360327,1145519.05,341179.41,125067.8,153760.27,594800.47,25.2,Paid
TXN02656,ORD02656,2260988,922710.12,259711.83,51881.92,104612.48,922071.65,40.78,Paid
TXN02657,ORD02657,2550019,1226825.75,350148.64,84872.48,111021.37,777150.76,30.48,Paid
TXN02658,ORD02658,1753564,708580.32,152285.57,81246.55,133052.2,678399.37,38.69,Paid
TXN02659,ORD02659,2373138,980293.95,302983.34,64460.51,150763.87,874636.33,36.86,Pending
TXN02660,ORD02660,2534913,1262225.37,259236.83,108224.72,112855.53,792370.55,31.26,Paid
TXN02661,ORD02661,2233552,868242.29,232149.74,79049.61,96752.89,957357.47,42.86,Pending
TXN02662,ORD02662,1856762,818545.9,277783.27,56349.4,91162.12,612921.31,33.01,Paid
TXN02663,ORD02663,2607480,1084034.4,236686.58,139881.77,208219.52,938657.73,36.0,Pending
TXN02664,ORD02664,430093,204596.65,46849.94,16661.2,31749.65,130235.56,30.28,Pending
TXN02665,ORD02665,1370711,660278.48,171729.74,66075.84,72856.19,399770.75,29.17,Pending
TXN02666,ORD02666,1417904,506103.66,137798.43,47528.14,89501.39,636972.39,44.92,Pending
TXN02667,ORD02667,388423,140342.49,42166.98,20175.04,24864.13,160874.36,41.42,Pending
TXN02668,ORD02668,2201796,990746.88,258753.56,87942.28,146920.23,717433.04,32.58,Pending
TXN02669,ORD02669,2998902,1476796.38,274171.03,138451.07,199188.91,910294.61,30.35,Pending
TXN02670,ORD02670,1732129,816928.51,215217.03,68192.34,115337.55,516453.57,29.82,Paid
TXN02671,ORD02671,1875829,815405.54,234441.47,39402.47,135443.93,651135.58,34.71,Pending
TXN02672,ORD02672,2394177,988880.62,333604.85,100535.21,100511.27,870645.05,36.37,Paid
TXN02673,ORD02673,606976,243173.27,84054.36,29604.94,34800.89,215342.54,35.48,Pending
TXN02674,ORD02674,2435981,894121.69,224521.11,92751.07,119271.88,1105315.25,45.37,Paid
TXN02675,ORD02675,780569,379153.23,105544.1,33771.23,40045.28,222055.16,28.45,Pending
TXN02676,ORD02676,455213,206610.3,53715.74,21896.36,18968.52,154022.08,33.84,Pending
TXN02677,ORD02677,386268,165262.9,52643.06,9201.06,29445.54,129715.44,33.58,Paid
TXN02678,ORD02678,247880,116414.18,34620.38,7835.31,17793.15,71216.98,28.73,Pending
TXN02679,ORD02679,2970617,1086936.85,395884.66,112291.47,236608.54,1138895.49,38.34,Pending
TXN02680,ORD02680,2306678,990540.49,212513.17,132802.0,71635.34,899186.99,38.98,Pending
TXN02681,ORD02681,636256,284533.15,76467.9,31052.67,37998.07,206204.21,32.41,Paid
TXN02682,ORD02682,1072388,493834.86,98291.4,52896.16,67085.16,360280.42,33.6,Pending
TXN02683,ORD02683,1774430,685001.97,232079.08,94247.65,122212.5,640888.8,36.12,Pending
TXN02684,ORD02684,104534,47210.82,11520.26,2274.41,6519.76,37008.75,35.4,Paid
TXN02685,ORD02685,2878538,1336656.94,237947.39,133484.97,183271.22,987177.49,34.29,Paid
TXN02686,ORD02686,2774032,1310243.3,232616.08,75575.23,103371.22,1052226.18,37.93,Paid
TXN02687,ORD02687,368562,149308.67,31431.37,12436.2,28978.39,146407.37,39.72,Pending
TXN02688,ORD02688,2798125,1153704.91,406261.08,159325.99,210309.38,868523.64,31.04,Pending
TXN02689,ORD02689,2175725,865743.74,215529.74,108615.54,106579.84,879256.13,40.41,Pending
TXN02690,ORD02690,528331,218100.49,55753.0,30204.02,20618.4,203655.09,38.55,Pending
TXN02691,ORD02691,646724,308967.51,58647.2,26528.27,49252.35,203328.67,31.44,Pending
TXN02692,ORD02692,2607746,1242779.86,345189.8,97431.29,139924.72,782420.33,30.0,Pending
TXN02693,ORD02693,2265814,1123571.38,229212.92,134313.49,101436.47,677279.75,29.89,Pending
TXN02694,ORD02694,1384510,526511.72,139018.22,66725.17,56090.15,596164.73,43.06,Paid
TXN02695,ORD02695,2284179,936119.78,279089.29,56906.89,76713.41,935349.64,40.95,Pending
TXN02696,ORD02696,2353590,941703.05,243629.02,47890.14,80769.47,1039598.33,44.17,Pending
TXN02697,ORD02697,2146975,922309.48,296083.07,106091.09,126773.11,695718.25,32.4,Pending
TXN02698,ORD02698,2157649,824678.26,189650.05,104051.98,165835.9,873432.82,40.48,Pending
TXN02699,ORD02699,549521,192489.86,74478.6,11828.54,18065.49,252658.53,45.98,Pending
TXN02700,ORD02700,800799,304837.76,104591.93,23104.83,30109.68,338154.8,42.23,Paid
TXN02701,ORD02701,2370141,1145392.37,251436.61,57628.31,83429.31,832254.4,35.11,Pending
TXN02702,ORD02702,1016680,500280.29,124701.43,56594.4,77069.91,258033.96,25.38,Paid
TXN02703,ORD02703,149934,69284.45,13502.71,4607.96,8272.06,54266.82,36.19,Pending
TXN02704,ORD02704,2902309,1438667.66,236935.79,96096.81,148424.71,982184.03,33.84,Pending
TXN02705,ORD02705,1263001,608932.07,188557.04,57422.13,79875.3,328214.46,25.99,Paid
TXN02706,ORD02706,2993341,1094239.16,309376.29,130722.21,231394.63,1227608.71,41.01,Pending
TXN02707,ORD02707,1084578,520691.36,89182.59,37290.84,75731.55,361681.66,33.35,Pending
TXN02708,ORD02708,461925,190213.42,57811.04,13171.47,30420.21,170308.86,36.87,Pending
TXN02709,ORD02709,1704355,840317.96,166083.81,77227.84,120930.62,499794.77,29.32,Pending
TXN02710,ORD02710,1627711,676256.68,130519.25,39309.6,89821.35,691804.13,42.5,Pending
TXN02711,ORD02711,2041167,828328.1,257686.96,41503.17,85191.14,828457.62,40.59,Pending
TXN02712,ORD02712,1263063,556387.16,144631.99,26248.7,51253.9,484541.26,38.36,Paid
TXN02713,ORD02713,2098252,750853.97,195528.74,53461.43,71057.61,1027350.25,48.96,Pending
TXN02714,ORD02714,1556382,586061.88,134216.7,45321.14,100310.15,690472.13,44.36,Pending
TXN02715,ORD02715,2792481,1164578.12,328808.27,83528.24,152010.25,1063556.12,38.09,Pending
TXN02716,ORD02716,1482182,657530.53,216839.72,60201.97,101489.15,446120.62,30.1,Pending
TXN02717,ORD02717,318679,125865.34,43154.48,7255.61,21336.49,121067.09,37.99,Pending
TXN02718,ORD02718,432527,159040.53,56283.47,12810.28,23158.31,181234.42,41.9,Pending
TXN02719,ORD02719,170546,71903.67,24696.3,6816.25,13136.63,53993.15,31.66,Pending
TXN02720,ORD02720,1860658,684788.71,214350.79,78458.28,143668.88,739391.34,39.74,Paid
TXN02721,ORD02721,597204,235985.77,77373.37,19650.54,28633.94,235560.38,39.44,Paid
TXN02722,ORD02722,2431325,986329.91,206893.76,134543.07,156340.29,947217.97,38.96,Pending
TXN02723,ORD02723,1986960,709637.06,248830.3,100723.82,136203.71,791565.1,39.84,Pending
TXN02724,ORD02724,1266432,469571.72,185597.37,74469.46,46353.81,490439.64,38.73,Paid
TXN02725,ORD02725,1417015,566945.59,148848.12,34565.5,48965.14,617690.65,43.59,Pending
TXN02726,ORD02726,872903,428660.74,111296.8,21805.25,54838.01,256302.2,29.36,Pending
TXN02727,ORD02727,825542,367859.03,105529.85,36413.23,30900.28,284839.61,34.5,Paid
TXN02728,ORD02728,1469685,525696.76,191053.78,77153.47,95354.38,580426.62,39.49,Paid
TXN02729,ORD02729,115146,50344.77,9705.11,6286.85,8455.07,40354.2,35.05,Pending
TXN02730,ORD02730,1984384,885425.23,171370.23,99954.49,70633.4,757000.65,38.15,Pending
TXN02731,ORD02731,1346076,573073.62,177471.1,41888.65,52133.9,501508.72,37.26,Paid
TXN02732,ORD02732,2757103,1332874.83,228575.81,64390.1,205110.23,926152.03,33.59,Paid
TXN02733,ORD02733,1784110,729203.55,174789.74,75217.56,116379.02,688520.13,38.59,Paid
TXN02734,ORD02734,122868,48788.76,12227.79,3187.17,5553.8,53110.48,43.23,Paid
TXN02735,ORD02735,2731993,960713.45,284371.12,109615.66,113577.52,1263715.25,46.26,Paid
TXN02736,ORD02736,1205663,438048.8,101206.87,39656.34,68352.3,558398.69,46.31,Paid
TXN02737,ORD02737,2809304,1201334.49,384338.51,165529.02,103940.12,954161.86,33.96,Paid
TXN02738,ORD02738,1975436,978600.74,260296.69,80238.47,155097.91,501202.19,25.37,Pending
TXN02739,ORD02739,1234745,539668.02,117962.63,43941.12,97137.67,436035.56,35.31,Pending
TXN02740,ORD02740,2201851,931065.8,317753.17,123679.07,147767.1,681585.86,30.96,Pending
TXN02741,ORD02741,2494510,1031204.65,262467.93,138873.85,145656.51,916307.05,36.73,Paid
TXN02742,ORD02742,2059889,957364.34,237943.02,70595.35,104944.38,689041.92,33.45,Paid
TXN02743,ORD02743,2042038,761316.95,226749.05,58516.16,106882.86,888572.97,43.51,Paid
TXN02744,ORD02744,1673183,663589.7,210424.29,55176.44,73150.45,670842.11,40.09,Paid
TXN02745,ORD02745,2310784,1037049.08,286286.24,63807.17,143698.66,779942.85,33.75,Pending
TXN02746,ORD02746,637515,302784.0,79936.93,32280.81,27109.91,195403.36,30.65,Paid
TXN02747,ORD02747,1490197,555513.73,131240.33,89232.96,99550.15,614659.84,41.25,Pending
TXN02748,ORD02748,2411748,1140358.89,255710.0,61945.33,95573.91,858159.87,35.58,Pending
TXN02749,ORD02749,1271523,462327.38,172450.42,36114.44,46846.35,553784.41,43.55,Pending
TXN02750,ORD02750,781498,389995.92,116813.73,39069.16,37947.38,197671.81,25.29,Paid
TXN02751,ORD02751,713323,327119.44,69335.32,19067.21,50429.96,247371.06,34.68,Paid
TXN02752,ORD02752,971140,393464.41,89817.35,51849.97,62269.74,373738.54,38.48,Paid
TXN02753,ORD02753,1381877,608505.55,197593.65,60387.09,59702.52,455688.19,32.98,Paid
TXN02754,ORD02754,2680282,1015671.1,257791.1,91415.65,165323.12,1150081.02,42.91,Pending
TXN02755,ORD02755,2544489,1240182.03,313148.31,120910.58,130536.6,739711.48,29.07,Paid
TXN02756,ORD02756,2920998,1212221.73,242279.29,115503.64,136520.41,1214472.92,41.58,Pending
TXN02757,ORD02757,1446723,689322.55,183296.56,52493.65,88688.02,432922.21,29.92,Paid
TXN02758,ORD02758,678594,252330.38,72551.64,18203.53,39528.31,295980.14,43.62,Paid
TXN02759,ORD02759,2368996,1050237.15,226108.33,118059.51,102322.5,872268.51,36.82,Paid
TXN02760,ORD02760,1491591,605148.39,198671.5,80452.33,62973.45,544345.34,36.49,Pending
TXN02761,ORD02761,2747689,1233757.41,297112.55,92951.95,137761.68,986105.4,35.89,Paid
TXN02762,ORD02762,255161,122015.98,33634.64,11222.12,11914.37,76373.89,29.93,Pending
TXN02763,ORD02763,2809708,1093272.37,406352.24,128842.72,154548.8,1026691.86,36.54,Pending
TXN02764,ORD02764,1497656,596324.1,167145.98,80861.74,103985.2,549338.98,36.68,Pending
TXN02765,ORD02765,1171758,452145.35,158106.27,25879.72,44801.02,490825.63,41.89,Paid
TXN02766,ORD02766,2127130,903671.67,217560.71,126254.73,87076.5,792566.38,37.26,Paid
TXN02767,ORD02767,2917759,1301679.64,256250.99,96752.88,112535.53,1150539.96,39.43,Pending
TXN02768,ORD02768,681973,321353.29,72293.44,26012.2,36250.3,226063.76,33.15,Pending
TXN02769,ORD02769,1229821,591664.54,183205.65,61963.57,90162.08,302825.16,24.62,Paid
TXN02770,ORD02770,569499,277448.95,70067.82,23954.3,23535.29,174492.64,30.64,Paid
TXN02771,ORD02771,192771,73894.0,17430.05,8797.38,11318.93,81330.64,42.19,Pending
TXN02772,ORD02772,2993105,1055450.3,359937.2,154886.49,175886.18,1246944.83,41.66,Paid
TXN02773,ORD02773,845061,336450.82,111304.12,44631.17,30236.8,322438.09,38.16,Paid
TXN02774,ORD02774,282343,117284.7,28096.13,14402.54,12201.23,110358.4,39.09,Paid
TXN02775,ORD02775,1939658,702883.73,163513.38,58369.96,91883.87,923007.07,47.59,Pending
TXN02776,ORD02776,1446980,512750.78,179748.97,39085.28,65462.68,649932.3,44.92,Paid
TXN02777,ORD02777,1562812,668510.17,197553.01,64260.97,70643.64,561844.21,35.95,Pending
TXN02778,ORD02778,652725,315721.32,71071.18,20722.05,45795.2,199415.24,30.55,Pending
TXN02779,ORD02779,1548930,679445.24,172874.01,64771.8,96547.25,535291.71,34.56,Pending
TXN02780,ORD02780,2422046,1184531.67,342746.64,68245.1,122513.11,704009.48,29.07,Pending
TXN02781,ORD02781,1355901,522408.33,145838.23,32628.19,56983.09,598043.16,44.11,Paid
TXN02782,ORD02782,1654248,784873.84,193067.2,52340.8,51566.07,572400.1,34.6,Paid
TXN02783,ORD02783,2057003,1014222.02,180851.92,75586.92,118740.7,667601.44,32.46,Paid
TXN02784,ORD02784,2017161,850972.77,246113.6,57269.46,73233.82,789571.35,39.14,Pending
TXN02785,ORD02785,182413,89489.35,21462.76,7461.92,11331.59,52667.38,28.87,Pending
TXN02786,ORD02786,609305,281675.68,57530.53,28290.97,40198.62,201609.21,33.09,Paid
TXN02787,ORD02787,1618123,801278.63,173108.22,47846.72,108662.31,487227.11,30.11,Pending
TXN02788,ORD02788,900857,344835.34,86577.56,50093.05,32706.54,386644.51,42.92,Pending
TXN02789,ORD02789,1930132,939115.97,202243.56,85241.35,129857.63,573673.49,29.72,Paid
TXN02790,ORD02790,498310,247112.4,47083.18,26269.5,16116.44,161728.48,32.46,Pending
TXN02791,ORD02791,2474690,1114399.33,318105.72,141138.71,116568.85,784477.38,31.7,Pending
TXN02792,ORD02792,1315877,477138.98,185078.01,27574.78,96688.62,529396.6,40.23,Paid
TXN02793,ORD02793,1991570,884869.03,199070.77,89306.28,84070.75,734253.17,36.87,Pending
TXN02794,ORD02794,1708271,787191.51,162064.16,62730.54,126903.99,569380.8,33.33,Paid
TXN02795,ORD02795,394463,138875.86,58893.39,12770.35,29133.17,154790.23,39.24,Pending
TXN02796,ORD02796,2120186,936741.77,296779.48,74871.66,165961.9,645831.19,30.46,Paid
TXN02797,ORD02797,342155,164209.81,35622.25,19540.75,21575.94,101206.24,29.58,Pending
TXN02798,ORD02798,2688450,1114377.09,344350.82,123258.1,201439.58,905024.42,33.66,Pending
TXN02799,ORD02799,325142,131527.93,30403.87,7338.24,14780.48,141091.48,43.39,Paid
TXN02800,ORD02800,135075,56119.83,19636.16,6293.38,7876.62,45149.0,33.43,Paid
TXN02801,ORD02801,386381,183783.27,48035.94,23046.51,29562.5,101952.78,26.39,Pending
TXN02802,ORD02802,1814448,741706.28,227447.53,55254.6,66760.53,723279.05,39.86,Pending
TXN02803,ORD02803,314251,116414.11,32559.43,11634.38,13421.36,140221.73,44.62,Pending
TXN02804,ORD02804,543350,262754.1,68190.87,30684.27,23554.36,158166.4,29.11,Pending
TXN02805,ORD02805,1981448,880686.15,208311.61,104090.92,150378.64,637980.68,32.2,Pending
TXN02806,ORD02806,2999899,1254311.47,426064.43,165099.35,120310.65,1034113.11,34.47,Paid
TXN02807,ORD02807,1463171,726821.0,124469.22,35829.2,101397.61,474653.96,32.44,Pending
TXN02808,ORD02808,133728,65724.79,19112.46,6578.85,7075.9,35236.01,26.35,Paid
TXN02809,ORD02809,123094,51652.22,15285.3,4424.68,5831.48,45900.31,37.29,Paid
TXN02810,ORD02810,2665394,1018802.79,363621.42,68616.72,196734.04,1017619.03,38.18,Paid
TXN02811,ORD02811,2052098,862459.3,239239.7,51332.27,88894.06,810172.67,39.48,Paid
TXN02812,ORD02812,2582759,994490.56,291001.01,80506.99,169775.09,1046985.36,40.54,Pending
TXN02813,ORD02813,1604716,743765.85,198291.32,75518.61,88626.83,498513.39,31.07,Paid
TXN02814,ORD02814,620404,247443.03,65529.98,30490.59,40467.36,236473.04,38.12,Paid
TXN02815,ORD02815,1611851,697377.04,155340.66,65709.45,118772.22,574651.62,35.65,Pending
TXN02816,ORD02816,986139,426480.83,116868.71,19815.16,68160.18,354814.12,35.98,Pending
TXN02817,ORD02817,970606,378439.02,126291.13,50894.9,66682.29,348298.65,35.88,Pending
TXN02818,ORD02818,290362,112499.68,23490.48,5825.48,22341.77,126204.59,43.46,Paid
TXN02819,ORD02819,2111479,945357.95,205771.18,122058.22,147687.42,690604.23,32.71,Paid
TXN02820,ORD02820,797691,385061.83,96329.27,27750.77,27569.34,260979.79,32.72,Pending
TXN02821,ORD02821,1256598,568092.84,115515.55,58128.41,64978.44,449882.75,35.8,Pending
TXN02822,ORD02822,835596,293096.52,106425.38,19898.48,55880.46,360295.17,43.12,Pending
TXN02823,ORD02823,2836992,1163754.32,309102.36,115173.04,226422.61,1022539.67,36.04,Paid
TXN02824,ORD02824,1202494,540331.46,104919.86,46237.35,87684.73,423320.6,35.2,Pending
TXN02825,ORD02825,798022,323552.71,114673.74,22136.23,43817.34,293841.98,36.82,Paid
TXN02826,ORD02826,2676312,1040321.0,386570.79,88032.86,174612.2,986775.14,36.87,Paid
TXN02827,ORD02827,775394,279996.6,70734.07,36229.4,28517.86,359916.08,46.42,Paid
TXN02828,ORD02828,2643175,1218873.86,298418.94,89962.58,179873.92,856045.69,32.39,Pending
TXN02829,ORD02829,1746046,640575.09,244431.95,99638.41,81512.0,679888.55,38.94,Paid
TXN02830,ORD02830,2541143,953202.54,212085.61,63622.54,126793.83,1185438.49,46.65,Paid
TXN02831,ORD02831,2877660,1047259.11,328710.5,59959.46,193529.03,1248201.9,43.38,Pending
TXN02832,ORD02832,2303307,958215.31,205176.11,93053.56,132868.02,913994.0,39.68,Pending
TXN02833,ORD02833,1327467,538341.69,175202.2,34542.21,101053.91,478326.99,36.03,Pending
TXN02834,ORD02834,643951,264762.45,81424.86,20304.17,43237.48,234222.05,36.37,Pending
TXN02835,ORD02835,1884723,941946.53,227836.34,39622.54,143249.04,532068.55,28.23,Pending
TXN02836,ORD02836,2266213,1059969.07,192005.75,81515.34,97330.26,835392.58,36.86,Pending
TXN02837,ORD02837,570940,260649.7,71118.61,12513.36,38986.04,187672.29,32.87,Paid
TXN02838,ORD02838,376627,163790.96,40728.48,18685.31,28443.3,124978.96,33.18,Pending
TXN02839,ORD02839,521332,250783.01,47620.58,16119.16,24483.68,182325.57,34.97,Paid
TXN02840,ORD02840,149679,53877.06,20750.74,8492.75,11591.27,54967.18,36.72,Pending
TXN02841,ORD02841,2821723,1174516.54,404689.94,103598.58,223768.03,915149.91,32.43,Pending
TXN02842,ORD02842,1182883,447686.05,95205.08,55121.67,76899.86,507970.34,42.94,Paid
TXN02843,ORD02843,2587575,1211262.95,352951.38,135402.05,113834.53,774124.09,29.92,Paid
TXN02844,ORD02844,1210519,600164.04,165815.44,34032.2,61650.92,348856.41,28.82,Paid
TXN02845,ORD02845,1917368,911822.87,178420.21,48945.54,74176.75,704002.62,36.72,Pending
TXN02846,ORD02846,583000,219158.57,47711.17,26906.43,23851.71,265372.11,45.52,Paid
TXN02847,ORD02847,1796413,819120.45,161782.89,66046.47,77638.5,671824.69,37.4,Paid
TXN02848,ORD02848,2288055,930818.92,320077.08,51874.45,121171.81,864112.74,37.77,Paid
TXN02849,ORD02849,404278,187963.73,56377.94,21827.22,13951.24,124157.87,30.71,Pending
TXN02850,ORD02850,727007,292098.5,107765.3,32158.11,39922.36,255062.73,35.08,Paid
TXN02851,ORD02851,660589,249576.13,60658.77,37294.13,25120.4,287939.56,43.59,Pending
TXN02852,ORD02852,2977341,1388832.82,259191.05,121798.31,174439.47,1033079.35,34.7,Pending
TXN02853,ORD02853,457949,166533.45,61856.52,25723.69,18006.61,185828.73,40.58,Paid
TXN02854,ORD02854,1167595,574182.2,102256.31,52117.38,49262.5,389776.6,33.38,Paid
TXN02855,ORD02855,568904,259086.13,57969.61,17161.88,27173.83,207512.56,36.48,Paid
TXN02856,ORD02856,870781,391047.08,88584.52,40786.21,58630.12,291733.07,33.5,Pending
TXN02857,ORD02857,315754,156374.7,45246.33,6558.02,20260.24,87314.71,27.65,Pending
TXN02858,ORD02858,2494411,1150505.55,304780.58,136334.96,156353.35,746436.56,29.92,Pending
TXN02859,ORD02859,1321652,639040.94,117896.19,44221.61,55668.56,464824.7,35.17,Pending
TXN02860,ORD02860,1548211,558385.23,222466.95,70233.09,66339.2,630786.53,40.74,Paid
TXN02861,ORD02861,1803204,648433.33,227500.77,42360.05,137217.69,747692.17,41.46,Pending
TXN02862,ORD02862,2690469,1117818.68,288542.24,142141.87,189888.75,952077.46,35.39,Pending
TXN02863,ORD02863,237962,102365.23,22404.91,7235.51,10796.45,95159.89,39.99,Pending
TXN02864,ORD02864,2777897,1221095.12,347464.0,81975.79,165795.2,961566.88,34.61,Pending
TXN02865,ORD02865,2202767,1004419.35,186405.05,77040.32,100088.88,834813.39,37.9,Pending
TXN02866,ORD02866,2355174,991746.51,258793.09,135342.87,185070.24,784221.31,33.3,Paid
TXN02867,ORD02867,2826588,1387626.91,251512.37,125340.58,198132.96,863975.18,30.57,Pending
TXN02868,ORD02868,1301816,618344.63,183189.49,59749.71,74902.26,365629.91,28.09,Paid
TXN02869,ORD02869,2329012,871915.91,220162.88,135625.17,74440.37,1026867.68,44.09,Paid
TXN02870,ORD02870,1715101,695221.18,171591.44,76462.76,76530.62,695294.99,40.54,Pending
TXN02871,ORD02871,399705,164271.92,54061.4,22239.61,24717.64,134414.42,33.63,Paid
TXN02872,ORD02872,609353,287201.4,57983.85,29729.49,36870.95,197567.31,32.42,Pending
TXN02873,ORD02873,541914,239172.1,73921.93,15466.82,38732.85,174620.31,32.22,Paid
TXN02874,ORD02874,1195725,491234.21,111531.86,52525.5,80127.53,460305.91,38.5,Pending
TXN02875,ORD02875,2770644,1274864.73,354815.39,132132.58,144350.1,864481.21,31.2,Paid
TXN02876,ORD02876,1226176,527774.3,130591.04,36853.33,39619.66,491337.67,40.07,Paid
TXN02877,ORD02877,1770234,844568.01,250698.54,75956.44,62501.7,536509.32,30.31,Paid
TXN02878,ORD02878,330021,157726.71,29565.96,19755.47,13430.9,109541.96,33.19,Pending
TXN02879,ORD02879,738240,342389.97,101343.2,19764.02,54325.86,220416.94,29.86,Paid
TXN02880,ORD02880,243607,110284.21,30214.71,8214.79,15101.46,79791.84,32.75,Pending
TXN02881,ORD02881,344933,152796.38,30730.07,9816.11,15491.5,136098.93,39.46,Paid
TXN02882,ORD02882,645092,292747.61,84372.58,12973.35,48592.74,206405.72,32.0,Paid
TXN02883,ORD02883,219385,80608.29,26986.24,7661.8,13845.98,90282.7,41.15,Pending
TXN02884,ORD02884,231923,83253.88,33942.01,6468.69,7075.79,101182.63,43.63,Paid
TXN02885,ORD02885,1980203,823970.83,254135.63,102285.62,128305.42,671505.5,33.91,Paid
TXN02886,ORD02886,1509750,632664.84,210751.07,73526.39,75989.24,516818.46,34.23,Paid
TXN02887,ORD02887,2452652,1045148.24,354579.32,56770.93,92586.28,903567.24,36.84,Paid
TXN02888,ORD02888,2907125,1223862.11,319756.48,150523.94,128417.8,1084564.67,37.31,Pending
TXN02889,ORD02889,2873433,1346975.91,298388.19,134811.17,228160.0,865097.72,30.11,Paid
TXN02890,ORD02890,2980022,1116470.5,383553.36,168513.38,173693.4,1137791.37,38.18,Pending
TXN02891,ORD02891,2614725,1054645.36,213106.51,152842.39,195845.13,998285.61,38.18,Pending
TXN02892,ORD02892,114387,50665.83,13895.39,6529.36,5305.82,37990.61,33.21,Pending
TXN02893,ORD02893,1714862,671803.46,193008.09,84136.4,99779.83,666134.22,38.84,Pending
TXN02894,ORD02894,242041,92029.93,33547.14,6165.88,18731.34,91566.71,37.83,Pending
